var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var1(t)
0.68111455,0.6918429,0.6824427,0.6973479,0.6024157,0.6749226
0.6749226,0.6797583,0.670229,0.6942277,0.597152,0.6749226
0.6749226,0.67371595,0.66106874,0.70046794,0.597152,0.68111455
0.68111455,0.6767372,0.6671756,0.6942277,0.6024157,0.66253877
0.66253877,0.67371595,0.6671756,0.6817472,0.5866246,0.66253877
0.66253877,0.66163135,0.64885503,0.6723869,0.5866246,0.6532508
0.6532508,0.6555891,0.6458015,0.67550695,0.57872915,0.6594428
0.6594428,0.64954686,0.65190846,0.67550695,0.58399284,0.64396286
0.64396286,0.6465256,0.6458015,0.66614664,0.5708337,0.6532508
0.6532508,0.6435045,0.6458015,0.66614664,0.57872915,0.6563468
0.6563468,0.6555891,0.6458015,0.6692667,0.58136094,0.6594428
0.6594428,0.66163135,0.6549619,0.6817472,0.58399284,0.6594428
0.6594428,0.6586102,0.6458015,0.6692667,0.58399284,0.6532508
0.6532508,0.66163135,0.64885503,0.67862713,0.57872915,0.6408669
0.6408669,0.6555891,0.65190846,0.6567862,0.5682019,0.6191951
0.6191951,0.63746226,0.6274809,0.64118564,0.54977894,0.6532508
0.6532508,0.6404834,0.63969463,0.65366614,0.57872915,0.62848306
0.62848306,0.63746226,0.6335878,0.65054595,0.5576744,0.6501548
0.6501548,0.6314199,0.6366412,0.6567862,0.57609737,0.6501548
0.6501548,0.64954686,0.63969463,0.66302645,0.57609737,0.64705884
0.64705884,0.6465256,0.6335878,0.6567862,0.57346547,0.61300313
0.61300313,0.6314199,0.6244275,0.63806546,0.54451513,0.6253871
0.6253871,0.61329305,0.6122138,0.6099844,0.5550426,0.62848306
0.62848306,0.6283988,0.6244275,0.6474259,0.5576744,0.64396286
0.64396286,0.63746226,0.63053435,0.6443057,0.5708337,0.66563475
0.66563475,0.6465256,0.6549619,0.6692667,0.5892565,0.6222911
0.6222911,0.66163135,0.64885503,0.6443057,0.5524107,0.6006192
0.6006192,0.58912385,0.58778626,0.57878315,0.53398776,0.6006192
0.6006192,0.5951661,0.5908397,0.6068642,0.53398776,0.6006192
0.6006192,0.6193353,0.60916036,0.61622465,0.53398776,0.5851394
0.5851394,0.61329305,0.6030534,0.5943837,0.5208286,0.6006192
0.6006192,0.5981873,0.58778626,0.60062397,0.53398776,0.6006192
0.6006192,0.60120845,0.58778626,0.62558496,0.53398776,0.6006192
0.6006192,0.570997,0.58778626,0.59126365,0.560235,0.6006192
0.6006192,0.58006036,0.58778626,0.60374415,0.560235,0.5665635
0.5665635,0.60120845,0.58778626,0.5819032,0.53048277,0.5603715
0.5603715,0.5740181,0.5694657,0.5850234,0.5250733,0.5634675
0.5634675,0.5619335,0.55419844,0.57878315,0.5277779,0.5789474
0.5789474,0.58006036,0.56641227,0.58814347,0.54130185,0.5944272
0.5944272,0.5830816,0.59694654,0.60374415,0.55482554,0.6160991
0.6160991,0.6163142,0.60916036,0.6349454,0.57375884,0.5975232
0.5975232,0.62235653,0.60916036,0.61622465,0.5575303,0.5851394
0.5851394,0.61329305,0.6030534,0.6099844,0.5467113,0.5851394
0.5851394,0.5861027,0.5725191,0.6099844,0.5467113,0.5851394
0.5851394,0.5861027,0.5725191,0.6099844,0.5467113,0.6191951
0.6191951,0.61329305,0.60610694,0.6318252,0.5764636,0.6191951
0.6191951,0.6193353,0.60610694,0.6443057,0.5764636,0.6191951
0.6191951,0.6193353,0.60610694,0.6443057,0.5764636,0.5944272
0.5944272,0.61027193,0.59999996,0.6193447,0.55482554,0.5665635
0.5665635,0.59214497,0.5816794,0.58814347,0.53048277,0.5665635
0.5665635,0.56797576,0.55419844,0.59126365,0.53048277,0.5665635
0.5665635,0.56797576,0.55419844,0.59126365,0.53048277,0.5665635
0.5665635,0.56797576,0.55419844,0.59126365,0.53048277,0.48297215
0.48297215,0.47734138,0.49007636,0.48829952,0.45745447,0.48297215
0.48297215,0.48640487,0.47175574,0.50702024,0.45745447,0.48606813
0.48606813,0.489426,0.4778626,0.4976599,0.46015927,0.4613003
0.4613003,0.48036256,0.4656489,0.48205927,0.43852124,0.42414862
0.42414862,0.46525678,0.45648855,0.44149765,0.40606418,0.4303406
0.4303406,0.44410875,0.4351145,0.4352574,0.41147372,0.43653256
0.43653256,0.44712994,0.43206108,0.44461778,0.4168832,0.47987616
0.47987616,0.45619336,0.47480917,0.4602184,0.45474973,0.47987616
0.47987616,0.4833837,0.46870232,0.5039002,0.45474973,0.4643963
0.4643963,0.4984894,0.49618322,0.48829952,0.44122592,0.47368425
0.47368425,0.46525678,0.46259546,0.46957877,0.44934025,0.43653256
0.43653256,0.48640487,0.47175574,0.45709828,0.4168832,0.43653256
0.43653256,0.42296073,0.42595422,0.4227769,0.4168832,0.41176474
0.41176474,0.44108763,0.4351145,0.4352574,0.39524516,0.39628488
0.39628488,0.4199396,0.41679388,0.41341653,0.38172135,0.34055728
0.34055728,0.3897281,0.3801527,0.36037442,0.3330358,0.3281734
0.3281734,0.35045317,0.35572523,0.35101405,0.32221684,0.37770903
0.37770903,0.35347435,0.3801527,0.36661467,0.36549285,0.43343657
0.43343657,0.39879152,0.42595422,0.41341653,0.4141784,0.45201242
0.45201242,0.44712994,0.44427484,0.44461778,0.43040696,0.4922601
0.4922601,0.45921448,0.4931298,0.47581902,0.4655687,0.4922601
0.4922601,0.4954683,0.48091602,0.51638067,0.4655687,0.4582044
0.4582044,0.4954683,0.49007636,0.48205927,0.43581644,0.43962848
0.43962848,0.47129908,0.46259546,0.4602184,0.41958794,0.43962848
0.43962848,0.44410875,0.42900765,0.46333852,0.41958794,0.4551084
0.4551084,0.46525678,0.45648855,0.46957877,0.4331117,0.44891644
0.44891644,0.46525678,0.45343512,0.46645865,0.42770216,0.4613003
0.4613003,0.45619336,0.45343512,0.46645865,0.43852124,0.49845207
0.49845207,0.47432026,0.48702294,0.48829952,0.47097817,0.4582044
0.4582044,0.4833837,0.48091602,0.4726989,0.43581644,0.4582044
0.4582044,0.46223566,0.44732827,0.48205927,0.43581644,0.4582044
0.4582044,0.46223566,0.44732827,0.48205927,0.43581644,0.4582044
0.4582044,0.46223566,0.44732827,0.48205927,0.43581644,0.4582044
0.4582044,0.46223566,0.44732827,0.48205927,0.43581644,0.4582044
0.4582044,0.46223566,0.44732827,0.48205927,0.43581644,0.4582044
0.4582044,0.46223566,0.44732827,0.48205927,0.43581644,0.4582044
0.4582044,0.46223566,0.44732827,0.48205927,0.43581644,0.4024768
0.4024768,0.42598185,0.41374046,0.4227769,0.3871309,0.38699692
0.38699692,0.40483382,0.40152675,0.4102964,0.3736072,0.40866876
0.40866876,0.3897281,0.39847332,0.3978159,0.39254043,0.38080496
0.38080496,0.4138973,0.40458018,0.3978159,0.36819765,0.35913312
0.35913312,0.36253777,0.37709928,0.37909517,0.3492643,0.3653251
0.3653251,0.3836858,0.36793894,0.38533542,0.35467377,0.33746135
0.33746135,0.3655589,0.35877866,0.3572543,0.33033106,0.3653251
0.3653251,0.3595166,0.3740458,0.3697348,0.35467377,0.36842108
0.36842108,0.38670698,0.37709928,0.3822153,0.35737863,0.3622291
0.3622291,0.37462237,0.36183208,0.36661467,0.3519691,0.3931889
0.3931889,0.36858007,0.38931298,0.37285492,0.3790166,0.38699692
0.38699692,0.38670698,0.3801527,0.3946958,0.3736072,0.3653251
0.3653251,0.39274922,0.37709928,0.38845554,0.35467377,0.4179567
0.4179567,0.3776435,0.41374046,0.3946958,0.40065464,0.4303406
0.4303406,0.43202415,0.42900765,0.43213728,0.41147372,0.41176474
0.41176474,0.4199396,0.40458018,0.4227769,0.39524516,0.40557277
0.40557277,0.407855,0.40458018,0.4227769,0.38983563,0.40557277
0.40557277,0.407855,0.41374046,0.42589703,0.38983563,0.40557277
0.40557277,0.4199396,0.4076336,0.40405616,0.38983563,0.37461305
0.37461305,0.39879152,0.38625956,0.3946958,0.3627881,0.36842108
0.36842108,0.38066468,0.3740458,0.39157566,0.35737863,0.38080496
0.38080496,0.3897281,0.3923664,0.3978159,0.36819765,0.40866876
0.40866876,0.38670698,0.39847332,0.3978159,0.39254043,0.4272446
0.4272446,0.4199396,0.41984737,0.4352574,0.40876886,0.4179567
0.4179567,0.43806645,0.42595422,0.44149765,0.40065464,0.41176474
0.41176474,0.4138973,0.41068703,0.4227769,0.39524516,0.4272446
0.4272446,0.43504533,0.42595422,0.4477379,0.40876886,0.44272447
0.44272447,0.43806645,0.43206108,0.44461778,0.42229274,0.43962848
0.43962848,0.45015106,0.43816793,0.4602184,0.41958794,0.43653256
0.43653256,0.44410875,0.42900765,0.43837753,0.4168832,0.47368425
0.47368425,0.44108763,0.4656489,0.45397815,0.44934025,0.4922601
0.4922601,0.48036256,0.4839695,0.4976599,0.4655687,0.51702785
0.51702785,0.5015106,0.51145035,0.5101404,0.48720673,0.54179573
0.54179573,0.5256797,0.53282446,0.5444617,0.50884473,0.5232198
0.5232198,0.5256797,0.5267176,0.54134166,0.4926162,0.51702785
0.51702785,0.54078543,0.5267176,0.5351014,0.48720673,0.51702785
0.51702785,0.51963747,0.51145035,0.5319812,0.48720673,0.53560376
0.53560376,0.5256797,0.5480916,0.5475819,0.50343525,0.4582044
0.4582044,0.510574,0.50229007,0.47893915,0.43581644,0.4551084
0.4551084,0.44712994,0.4503817,0.45085803,0.4331117,0.47987616
0.47987616,0.46525678,0.47175574,0.44461778,0.45474973,0.4303406
0.4303406,0.47432026,0.45954198,0.45397815,0.41147372,0.4303406
0.4303406,0.43504533,0.41984737,0.45397815,0.41147372,0.47058827
0.47058827,0.44410875,0.46259546,0.46333852,0.4466354,0.4613003
0.4613003,0.45921448,0.45954198,0.47581902,0.43852124,0.4613003
0.4613003,0.46525678,0.4503817,0.4851794,0.43852124,0.49845207
0.49845207,0.47432026,0.48702294,0.47893915,0.47097817,0.49845207
0.49845207,0.5015106,0.4931298,0.5101404,0.47097817,0.5325078
0.5325078,0.51661634,0.52061075,0.52886117,0.5007304,0.51702785
0.51702785,0.51963747,0.52061075,0.5319812,0.48720673,0.50464404
0.50464404,0.4984894,0.49618322,0.51638067,0.4763877,0.47368425
0.47368425,0.50755286,0.49923664,0.4976599,0.44934025,0.47058827
0.47058827,0.47432026,0.45954198,0.4726989,0.4466354,0.46749228
0.46749228,0.47432026,0.47175574,0.48829952,0.44393072,0.44891644
0.44891644,0.48036256,0.4656489,0.46645865,0.42770216,0.3931889
0.3931889,0.44108763,0.42595422,0.4071763,0.3790166,0.4024768
0.4024768,0.39274922,0.40152675,0.4102964,0.3871309,0.42414862
0.42414862,0.4138973,0.41374046,0.42589703,0.40606418,0.40557277
0.40557277,0.42900303,0.41374046,0.42589703,0.38983563,0.40557277
0.40557277,0.41087613,0.39541984,0.42901716,0.38983563,0.38699692
0.38699692,0.4138973,0.4076336,0.4102964,0.3736072,0.41486073
0.41486073,0.407855,0.4076336,0.42589703,0.39794984,0.43653256
0.43653256,0.42900303,0.42595422,0.43837753,0.4168832,0.40557277
0.40557277,0.43806645,0.4229008,0.4227769,0.38983563,0.39628488
0.39628488,0.41087613,0.39847332,0.41341653,0.38172135,0.41486073
0.41486073,0.41087613,0.41068703,0.42901716,0.39794984,0.44272447
0.44272447,0.43504533,0.44122142,0.44461778,0.42229274,0.45201242
0.45201242,0.46525678,0.46259546,0.47581902,0.43040696,0.4179567
0.4179567,0.45619336,0.44122142,0.43837753,0.40065464,0.42414862
0.42414862,0.42296073,0.41374046,0.43213728,0.40606418,0.41176474
0.41176474,0.42900303,0.4229008,0.4352574,0.39524516,0.43653256
0.43653256,0.4199396,0.42900765,0.43837753,0.4168832,0.4613003
0.4613003,0.44712994,0.45648855,0.46333852,0.43852124,0.47058827
0.47058827,0.46525678,0.46259546,0.4851794,0.4466354,0.44891644
0.44891644,0.46525678,0.45954198,0.46333852,0.42770216,0.44582045
0.44582045,0.46525678,0.4503817,0.46333852,0.42499742,0.41486073
0.41486073,0.43806645,0.4229008,0.43213728,0.39794984,0.40866876
0.40866876,0.4199396,0.41679388,0.42589703,0.39254043,0.40557277
0.40557277,0.41087613,0.4076336,0.42589703,0.38983563,0.42105263
0.42105263,0.41087613,0.41374046,0.42901716,0.40335938,0.4179567
0.4179567,0.42900303,0.41679388,0.44149765,0.40065464,0.38699692
0.38699692,0.39879152,0.38931298,0.3978159,0.3736072,0.3993808
0.3993808,0.39879152,0.40152675,0.41341653,0.38442615,0.41486073
0.41486073,0.407855,0.41374046,0.42589703,0.39794984,0.41486073
0.41486073,0.4199396,0.41068703,0.42589703,0.39794984,0.43653256
0.43653256,0.43806645,0.42900765,0.4477379,0.4168832,0.44272447
0.44272447,0.44108763,0.4351145,0.45397815,0.42229274,0.42105263
0.42105263,0.44108763,0.43206108,0.44461778,0.40335938,0.4303406
0.4303406,0.42296073,0.42900765,0.44149765,0.41147372,0.42105263
0.42105263,0.43202415,0.42595422,0.44149765,0.40335938,0.3993808
0.3993808,0.4199396,0.41679388,0.4227769,0.38442615,0.41486073
0.41486073,0.39274922,0.40458018,0.4102964,0.39794984,0.41176474
0.41176474,0.4199396,0.41068703,0.43213728,0.39524516,0.3993808
0.3993808,0.4199396,0.41068703,0.4227769,0.38442615,0.42414862
0.42414862,0.407855,0.41374046,0.4227769,0.40606418,0.4613003
0.4613003,0.43504533,0.4503817,0.4477379,0.43852124,0.47678024
0.47678024,0.47734138,0.48091602,0.48829952,0.45204493,0.50154805
0.50154805,0.4924471,0.4931298,0.4976599,0.47368285,0.49845207
0.49845207,0.4984894,0.49007636,0.50702024,0.47097817,0.51702785
0.51702785,0.50453174,0.5053435,0.51950073,0.48720673,0.5294118
0.5294118,0.5226586,0.5175573,0.5351014,0.49802575,0.55417955
0.55417955,0.54078543,0.55419844,0.5600624,0.5196637,0.52012384
0.52012384,0.5498489,0.5358779,0.54134166,0.4899114,0.50154805
0.50154805,0.51661634,0.5145038,0.525741,0.47368285,0.5232198
0.5232198,0.50453174,0.5145038,0.5101404,0.4926162,0.5232198
0.5232198,0.5256797,0.53282446,0.5475819,0.4926162,0.54179573
0.54179573,0.53172207,0.53282446,0.54134166,0.50884473,0.5665635
0.5665635,0.5498489,0.5725191,0.5694227,0.53048277,0.57585144
0.57585144,0.5830816,0.5694657,0.57878315,0.538597,0.57585144
0.57585144,0.57703924,0.56335884,0.60062397,0.538597,0.5479877
0.5479877,0.5468278,0.5480916,0.5475819,0.5142542,0.5851394
0.5851394,0.5498489,0.5725191,0.5725429,0.5467113,0.5634675
0.5634675,0.58006036,0.5816794,0.5850234,0.5277779,0.5820434
0.5820434,0.5558913,0.5725191,0.57878315,0.54400647,0.6006192
0.6006192,0.56495464,0.5938931,0.58814347,0.560235,0.6160991
0.6160991,0.6163142,0.60610694,0.6193447,0.57375884,0.6346749
0.6346749,0.6314199,0.6366412,0.65054595,0.5899873,0.60681117
0.60681117,0.6193353,0.6152672,0.62870514,0.5656445,0.62848306
0.62848306,0.63746226,0.64274806,0.65366614,0.5845778,0.6346749
0.6346749,0.6283988,0.6335878,0.65054595,0.5899873,0.6160991
0.6160991,0.61329305,0.6122138,0.62870514,0.57375884,0.6160991
0.6160991,0.61329305,0.6122138,0.62870514,0.57375884,0.60681117
0.60681117,0.61329305,0.60610694,0.62870514,0.5656445,0.6037152
0.6037152,0.60422957,0.59694654,0.61622465,0.56293976,0.60681117
0.60681117,0.60422957,0.59694654,0.6193447,0.5656445,0.60681117
0.60681117,0.6072507,0.59999996,0.6224649,0.5656445,0.6253871
0.6253871,0.6283988,0.6152672,0.64118564,0.58187306,0.6253871
0.6253871,0.62235653,0.6152672,0.63806546,0.58187306,0.6006192
0.6006192,0.6163142,0.6122138,0.62558496,0.560235,0.60990715
0.60990715,0.5861027,0.59999996,0.6099844,0.56834936,0.6222911
0.6222911,0.60120845,0.60916036,0.62558496,0.5791683,0.6160991
0.6160991,0.60422957,0.60610694,0.62870514,0.57375884,0.60681117
0.60681117,0.60422957,0.59694654,0.62558496,0.5656445,0.60681117
0.60681117,0.6072507,0.5938931,0.6318252,0.5656445,0.60681117
0.60681117,0.6072507,0.5938931,0.6318252,0.5656445,0.6006192
0.6006192,0.5861027,0.59694654,0.60062397,0.560235,0.6191951
0.6191951,0.6163142,0.60916036,0.6318252,0.5764636,0.6191951
0.6191951,0.62537766,0.6122138,0.64118564,0.5764636,0.6191951
0.6191951,0.6193353,0.60610694,0.6443057,0.5764636,0.6191951
0.6191951,0.6193353,0.60610694,0.6443057,0.5764636,0.6037152
0.6037152,0.60422957,0.59999996,0.6224649,0.56293976,0.60681117
0.60681117,0.5951661,0.59999996,0.6193447,0.5656445,0.6191951
0.6191951,0.6072507,0.60610694,0.62870514,0.5764636,0.6191951
0.6191951,0.6314199,0.6213741,0.6443057,0.5764636,0.6253871
0.6253871,0.6193353,0.6122138,0.6349454,0.58187306,0.6377709
0.6377709,0.634441,0.63053435,0.65366614,0.592692,0.64705884
0.64705884,0.6435045,0.6335878,0.6599064,0.60080624,0.6408669
0.6408669,0.64954686,0.63969463,0.6567862,0.5953969,0.6594428
0.6594428,0.6404834,0.6458015,0.66614664,0.6116252,0.6563468
0.6563468,0.652568,0.6458015,0.6692667,0.60892045,0.6563468
0.6563468,0.6586102,0.64885503,0.67550695,0.60892045,0.66563475
0.66563475,0.6586102,0.66106874,0.6817472,0.6170348,0.66873074
0.66873074,0.6767372,0.66412216,0.6848674,0.61973953,0.66253877
0.66253877,0.66163135,0.6580153,0.68798745,0.61433005,0.6532508
0.6532508,0.652568,0.6458015,0.6692667,0.60621583,0.6532508
0.6532508,0.64954686,0.65190846,0.66614664,0.60621583,0.6594428
0.6594428,0.6465256,0.65190846,0.6723869,0.6116252,0.6563468
0.6563468,0.6676737,0.6549619,0.6817472,0.60892045,0.6563468
0.6563468,0.6465256,0.6458015,0.6723869,0.60892045,0.62848306
0.62848306,0.6555891,0.6549619,0.64118564,0.5845778,0.64705884
0.64705884,0.6314199,0.6366412,0.6567862,0.60080624,0.67801857
0.67801857,0.66163135,0.670229,0.68798745,0.62785375,0.69969046
0.69969046,0.68580055,0.6885496,0.7098284,0.64678705,0.6934985
0.6934985,0.70694864,0.69465655,0.7160686,0.64137757,0.6934985
0.6934985,0.6918429,0.6793893,0.7191887,0.64137757,0.69969046
0.69969046,0.69788516,0.6916031,0.7223089,0.64678705,0.70278645
0.70278645,0.7009063,0.6885496,0.7160686,0.6494919,0.6904025
0.6904025,0.6797583,0.6824427,0.7035881,0.6386728,0.68421054
0.68421054,0.6888218,0.68549615,0.7067082,0.63326335,0.67801857
0.67801857,0.6918429,0.6793893,0.6942277,0.62785375,0.6594428
0.6594428,0.6888218,0.6763359,0.6817472,0.6116252,0.66253877
0.66253877,0.6676737,0.66412216,0.6723869,0.61433005,0.6532508
0.6532508,0.67371595,0.66106874,0.6723869,0.60621583,0.6749226
0.6749226,0.6586102,0.6671756,0.6848674,0.625149,0.6965945
0.6965945,0.6918429,0.7099237,0.71294844,0.6440823,0.6904025
0.6904025,0.69486403,0.6916031,0.7067082,0.6386728,0.6965945
0.6965945,0.6706948,0.6916031,0.6973479,0.6440823,0.6934985
0.6934985,0.6797583,0.6824427,0.7067082,0.64137757,0.7120743
0.7120743,0.7039275,0.7007634,0.7191887,0.657606,0.70588243
0.70588243,0.70996976,0.7007634,0.7223089,0.6521965,0.68421054
0.68421054,0.69486403,0.68549615,0.7035881,0.63326335,0.67801857
0.67801857,0.6767372,0.670229,0.70046794,0.62785375,0.68421054
0.68421054,0.68277943,0.6763359,0.7067082,0.63326335,0.6873065
0.6873065,0.6918429,0.68549615,0.71294844,0.63596797,0.68111455
0.68111455,0.6918429,0.6793893,0.7067082,0.6305585,0.6934985
0.6934985,0.6888218,0.68549615,0.7067082,0.64137757,0.6934985
0.6934985,0.6918429,0.6793893,0.7191887,0.64137757,0.67801857
0.67801857,0.6676737,0.67328244,0.69110763,0.62785375,0.68111455
0.68111455,0.6918429,0.6793893,0.6973479,0.6305585,0.6749226
0.6749226,0.68580055,0.6763359,0.69110763,0.625149,0.6594428
0.6594428,0.66163135,0.65190846,0.6817472,0.6116252,0.6749226
0.6749226,0.6555891,0.66412216,0.6817472,0.625149,0.7089784
0.7089784,0.6918429,0.69465655,0.7160686,0.6549014,0.7244582
0.7244582,0.71903324,0.71908396,0.7441497,0.6684251,0.71826625
0.71826625,0.73413897,0.7251908,0.7410296,0.6630156,0.72136223
0.72136223,0.70996976,0.7129771,0.73790944,0.66572034,0.72136223
0.72136223,0.7250755,0.7221374,0.7410296,0.66572034,0.73993814
0.73993814,0.73111784,0.7312977,0.75038993,0.6819489,0.7275542
0.7275542,0.73111784,0.7221374,0.74726987,0.6711298,0.7430341
0.7430341,0.7371601,0.7343511,0.7535101,0.6846535,0.73993814
0.73993814,0.74622357,0.7343511,0.76287043,0.6819489,0.7461301
0.7461301,0.74320245,0.7343511,0.75975037,0.6873584,0.7585139
0.7585139,0.7371601,0.7526718,0.7659906,0.69817746,0.77089787
0.77089787,0.7643504,0.75877863,0.7909516,0.7089964,0.77089787
0.77089787,0.7734139,0.76183206,0.7909516,0.7089964,0.77089787
0.77089787,0.76737154,0.7557252,0.79719186,0.7089964,0.79256964
0.79256964,0.776435,0.7954199,0.7940717,0.7279296,0.80804956
0.80804956,0.8006042,0.7984733,0.8283931,0.7414535,0.8018576
0.8018576,0.8096677,0.7984733,0.8159126,0.73604393,0.8173375
0.8173375,0.80664647,0.81679386,0.83151317,0.7495676,0.8204335
0.8204335,0.8126888,0.8076336,0.83151317,0.7522725,0.8173375
0.8173375,0.8126888,0.8076336,0.8377534,0.7495676,0.8204335
0.8204335,0.8126888,0.8076336,0.8377534,0.7522725,0.8328173
0.8328173,0.82779455,0.8198473,0.84711385,0.76309144,0.82972145
0.82972145,0.8217523,0.8198473,0.8502339,0.7603867,0.82972145
0.82972145,0.82477343,0.81374043,0.85647416,0.7603867,0.86687315
0.86687315,0.858006,0.93282443,0.86895466,0.7928438,0.86687315
0.86687315,0.8610271,0.8503817,0.8939158,0.7928438,0.8606812
0.8606812,0.8610271,0.8503817,0.8783151,0.7874342,0.8575852
0.8575852,0.8459214,0.84732825,0.8783151,0.7847296,0.84829724
0.84829724,0.8459214,0.8412214,0.875195,0.77661526,0.82662547
0.82662547,0.83685803,0.8290077,0.83151317,0.75768197,0.82662547
0.82662547,0.79456186,0.8198473,0.8159126,0.75768197,0.82972145
0.82972145,0.8096677,0.81679386,0.8377534,0.7603867,0.8390093
0.8390093,0.83987916,0.83511454,0.85647416,0.7685009,0.8390093
0.8390093,0.8338368,0.82290083,0.8658346,0.7685009,0.8390093
0.8390093,0.84894264,0.83816797,0.85647416,0.7685009,0.84210527
0.84210527,0.8217523,0.8320611,0.84711385,0.77120566,0.7956656
0.7956656,0.8126888,0.8015267,0.80967236,0.73063445,0.8018576
0.8018576,0.7854985,0.7954199,0.8159126,0.73604393,0.79256964
0.79256964,0.7975831,0.7862596,0.8065522,0.7279296,0.7616099
0.7616099,0.7643504,0.75877863,0.7878314,0.7008821,0.7616099
0.7616099,0.7522658,0.75877863,0.7784711,0.7008821,0.75541794
0.75541794,0.7613293,0.7526718,0.7815912,0.6954726,0.73993814
0.73993814,0.72205436,0.73740464,0.7410296,0.6819489,0.6904025
0.6904025,0.7371601,0.72824425,0.7160686,0.6386728,0.68111455
0.68111455,0.7039275,0.70687026,0.6942277,0.6305585,0.6594428
0.6594428,0.69486403,0.6824427,0.67862713,0.6116252,0.64705884
0.64705884,0.66163135,0.66412216,0.6443057,0.60080624,0.64705884
0.64705884,0.66163135,0.66106874,0.6599064,0.60080624,0.6532508
0.6532508,0.634441,0.6580153,0.6599064,0.60621583,0.67801857
0.67801857,0.6676737,0.6763359,0.68798745,0.62785375,0.67801857
0.67801857,0.6555891,0.6885496,0.67862713,0.66139996,0.69969046
0.69969046,0.6918429,0.7007634,0.7067082,0.68094325,0.66563475
0.66563475,0.7009063,0.69465655,0.69110763,0.65023243,0.70588243
0.70588243,0.6888218,0.69465655,0.7067082,0.686527,0.70588243
0.70588243,0.7039275,0.6916031,0.7316692,0.686527,0.75541794
0.75541794,0.71903324,0.7465649,0.7441497,0.73119724,0.75541794
0.75541794,0.7522658,0.7404581,0.7815912,0.73119724,0.75541794
0.75541794,0.7522658,0.7404581,0.7815912,0.73119724,0.75541794
0.75541794,0.7522658,0.7404581,0.7815912,0.73119724,0.75541794
0.75541794,0.7522658,0.7404581,0.7815912,0.73119724,0.75541794
0.75541794,0.7522658,0.7404581,0.7815912,0.73119724,0.7956656
0.7956656,0.7885196,0.79236645,0.8127924,0.7674917,0.7956656
0.7956656,0.7975831,0.7862596,0.79719186,0.7674917,0.7894738
0.7894738,0.7734139,0.77404577,0.8034321,0.76190794,0.7863778
0.7863778,0.7975831,0.7862596,0.8065522,0.75911605,0.7956656
0.7956656,0.7734139,0.78320616,0.8034321,0.7674917,0.7863778
0.7863778,0.7975831,0.7862596,0.8127924,0.75911605,0.8049536
0.8049536,0.776435,0.789313,0.8065522,0.77586734,0.8126935
0.8126935,0.7990936,0.8,0.82215285,0.78284705,0.8204335
0.8204335,0.8217523,0.810687,0.8377534,0.78982675,0.8359133
0.8359133,0.8096677,0.8198473,0.83151317,0.80378616,0.8204335
0.8204335,0.81570995,0.81679386,0.8408736,0.78982675,0.82662547
0.82662547,0.82779455,0.81679386,0.8408736,0.7954105,0.8359133
0.8359133,0.8217523,0.82290083,0.8502339,0.80378616,0.84210527
0.84210527,0.83685803,0.8290077,0.85959435,0.8093699,0.8359133
0.8359133,0.8338368,0.8320611,0.85959435,0.80378616,0.8544892
0.8544892,0.8429003,0.83816797,0.86895466,0.8205377,0.8513932
0.8513932,0.84894264,0.83816797,0.8627144,0.8177457,0.84829724
0.84829724,0.83987916,0.83816797,0.8627144,0.8149537,0.84520125
0.84520125,0.8308157,0.8320611,0.8627144,0.8121619,0.84829724
0.84829724,0.84894264,0.83816797,0.86895466,0.8149537,0.84829724
0.84829724,0.83685803,0.83511454,0.8658346,0.8149537,0.8513932
0.8513932,0.8338368,0.83511454,0.8658346,0.8177457,0.8699691
0.8699691,0.8459214,0.8564885,0.875195,0.834497,0.88235295
0.88235295,0.8700906,0.8748092,0.900156,0.8456644,0.88235295
0.88235295,0.87613297,0.8748092,0.9032761,0.8456644,0.8885449
0.8885449,0.8851963,0.88091606,0.9126365,0.85124815,0.8947369
0.8947369,0.8731117,0.87786263,0.90639627,0.8568319,0.88544893
0.88544893,0.8791541,0.87786263,0.90639627,0.84845626,0.86377716
0.86377716,0.8731117,0.8656488,0.8876755,0.8289132,0.873065
0.873065,0.858006,0.85954195,0.8876755,0.837289,0.87925696
0.87925696,0.8731117,0.8656488,0.8939158,0.8428725,0.876161
0.876161,0.8731117,0.8625954,0.89703584,0.84008074,0.86377716
0.86377716,0.8791541,0.86870235,0.8876755,0.8289132,0.86687315
0.86687315,0.86404836,0.8564885,0.8907956,0.8317052,0.8606812
0.8606812,0.8459214,0.8534351,0.875195,0.82612145,0.86687315
0.86687315,0.8670695,0.8564885,0.8876755,0.8317052,0.87925696
0.87925696,0.8731117,0.8625954,0.8939158,0.8428725,0.873065
0.873065,0.8731117,0.8656488,0.8907956,0.837289,0.86377716
0.86377716,0.8700906,0.8656488,0.8783151,0.8289132,0.86377716
0.86377716,0.8429003,0.8534351,0.87207484,0.8289132,0.80804956
0.80804956,0.8459214,0.83816797,0.83463335,0.7786592,0.75541794
0.75541794,0.7522658,0.77404577,0.7566302,0.73119724,0.8018576
0.8018576,0.7643504,0.7984733,0.7940717,0.77307546,0.8142415
0.8142415,0.7975831,0.8076336,0.8283931,0.784243,0.82662547
0.82662547,0.8217523,0.81679386,0.84399366,0.7954105,0.8173375
0.8173375,0.83685803,0.82595426,0.8408736,0.78703487,0.81114554
