var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var1(t)
0.2531876,0.23981899,0.22033897,0.25925928,0.23958176,0.20376444,0.20349455,0.22222221
0.22222221,0.23619908,0.21016946,0.23055553,0.21140069,0.19867039,0.19881654,0.20582879
0.20582879,0.21809953,0.19237289,0.21944445,0.19648135,0.20075417,0.20045376,0.22222221
0.22222221,0.19638008,0.19322035,0.21481484,0.21140069,0.20932174,0.20910811,0.24043715
0.24043715,0.21809953,0.21440676,0.22592592,0.2279777,0.22483563,0.2247796,0.23132968
0.23132968,0.24524885,0.22033897,0.23796296,0.21968925,0.19843864,0.19858265,0.2331512
0.2331512,0.22714931,0.20338985,0.23425925,0.22134686,0.19820714,0.19834876,0.22495449
0.22495449,0.21990949,0.1940678,0.2361111,0.21388721,0.20306969,0.20279288,0.22859746
0.22859746,0.22171944,0.2025424,0.23888892,0.21720272,0.19797564,0.19811463,0.23588341
0.23588341,0.22805429,0.21016946,0.24166667,0.2238335,0.20214367,0.20185709,0.22950816
0.22950816,0.22895926,0.20508477,0.24444443,0.21803147,0.20770073,0.2074709,0.21311474
0.21311474,0.22533935,0.20000002,0.22777778,0.20311213,0.20422745,0.20396233,0.21311474
0.21311474,0.20904976,0.18305084,0.22777778,0.20311213,0.20422745,0.20396233,0.2276867
0.2276867,0.21900451,0.20000002,0.23425925,0.2163738,0.20191193,0.2016232,0.2340619
0.2340619,0.23257917,0.20593223,0.23981482,0.22217572,0.19612336,0.19624352,0.2276867
0.2276867,0.22171944,0.20084748,0.24074072,0.2163738,0.19566011,0.19577575,0.23679417
0.23679417,0.22714931,0.20677969,0.24444443,0.22466236,0.20098591,0.20068765,0.24134791
0.24134791,0.23438913,0.2135593,0.2537037,0.22880656,0.20306969,0.20279288,0.2331512
0.2331512,0.2434389,0.21525422,0.24166667,0.22134686,0.19728112,0.19741297,0.23497266
0.23497266,0.22895926,0.20847455,0.24444443,0.22300464,0.19728112,0.19741297,0.23952639
0.23952639,0.23076922,0.21016946,0.2490741,0.22714883,0.19774413,0.19788074,0.24316937
0.24316937,0.22895926,0.21101692,0.24814814,0.23046434,0.19589162,0.19600964,0.24590164
0.24590164,0.23981899,0.21525422,0.2546296,0.23295093,0.1949656,0.19507408,0.23679417
0.23679417,0.24524885,0.21694914,0.25185186,0.22466236,0.19867039,0.19881654,0.24134791
0.24134791,0.23981899,0.2135593,0.2546296,0.22880656,0.19589162,0.19600964,0.2477231
0.2477231,0.23710406,0.2177966,0.25648147,0.23460865,0.19843864,0.19858265,0.25136614
0.25136614,0.2434389,0.21949151,0.26111114,0.23792398,0.1995964,0.19928432,0.24954462
0.24954462,0.24886876,0.22288135,0.25833333,0.23626631,0.20376444,0.20349455,0.24954462
0.24954462,0.24524885,0.21694914,0.2648148,0.23626631,0.20376444,0.20349455,0.24954462
0.24954462,0.24524885,0.21694914,0.2648148,0.23626631,0.20376444,0.20349455,0.24954462
0.24954462,0.24524885,0.21694914,0.2648148,0.23626631,0.20376444,0.20349455,0.24954462
0.24954462,0.24524885,0.21694914,0.2648148,0.23626631,0.20376444,0.20349455,0.24954462
0.24954462,0.24524885,0.21694914,0.2648148,0.23626631,0.20376444,0.20349455,0.24954462
0.24954462,0.24524885,0.21694914,0.2648148,0.23626631,0.20376444,0.20349455,0.26229507
0.26229507,0.25429863,0.22881356,0.26203704,0.24787033,0.2051537,0.20489788,0.2641166
0.2641166,0.25791854,0.23644069,0.27499998,0.24952799,0.21927834,0.2191658,0.25683057
0.25683057,0.2597285,0.23474577,0.27037036,0.24289715,0.210711,0.21051145,0.25227684
0.25227684,0.24705881,0.2237288,0.26296294,0.2387529,0.21418428,0.21402001,0.26229507
0.26229507,0.25248867,0.23050848,0.27129632,0.24787033,0.22182536,0.22173882,0.2550091
0.2550091,0.25791854,0.23389831,0.2685185,0.24123949,0.22437239,0.22431183,0.25591987
0.25591987,0.2515837,0.22711864,0.2685185,0.24206835,0.21950984,0.21939969,0.25956285
0.25956285,0.24705881,0.2279661,0.26296294,0.24538374,0.2151103,0.21495557,0.26229507
0.26229507,0.25791854,0.22966102,0.26944447,0.24787033,0.20909,0.20887423,0.2586521
0.2586521,0.2597285,0.23050848,0.27037036,0.24455494,0.21024776,0.21004367,0.2550091
0.2550091,0.24886876,0.22542372,0.2685185,0.24123949,0.20237517,0.20209098,0.25683057
0.25683057,0.24705881,0.2237288,0.26574075,0.24289715,0.20260668,0.20232487,0.2613843
0.2613843,0.25248867,0.2279661,0.27037036,0.2470414,0.20029116,0.19998598,0.2604736
0.2604736,0.25701356,0.22881356,0.27222222,0.2462126,0.20399594,0.20372844,0.25227684
0.25227684,0.25610858,0.2279661,0.2675926,0.2387529,0.2046907,0.2044301,0.26502734
0.26502734,0.25248867,0.23305085,0.26666665,0.25035685,0.20376444,0.20349455,0.26502734
0.26502734,0.2633484,0.23474577,0.27407408,0.25035685,0.20399594,0.20372844,0.2723133
0.2723133,0.2633484,0.2423729,0.27962965,0.25698763,0.20723772,0.20700312,0.27322406
0.27322406,0.2678733,0.24067798,0.28518522,0.25781655,0.20283818,0.20255876,0.27322406
0.27322406,0.27601808,0.24576274,0.28518522,0.25781655,0.20538521,0.20513177,0.26958108
0.26958108,0.26153845,0.23983052,0.28055555,0.2545011,0.2046907,0.2044301,0.2777778
0.2777778,0.2714932,0.24491528,0.28611112,0.26196086,0.20353293,0.20326066,0.2777778
0.2777778,0.27330315,0.24491528,0.28981483,0.26196086,0.20654297,0.20630121,0.27140254
0.27140254,0.27782804,0.24745765,0.27962965,0.25615877,0.20631146,0.20606732,0.26502734
0.26502734,0.2669683,0.23728815,0.27962965,0.25035685,0.2049222,0.20466399,0.2668488
0.2668488,0.2669683,0.23728815,0.28055555,0.25201464,0.20376444,0.20349455,0.28051
0.28051,0.26515836,0.24745765,0.28518522,0.2644474,0.20376444,0.20349455,0.27959925
0.27959925,0.27692306,0.2466102,0.28703701,0.26361853,0.2049222,0.20466399,0.27413476
0.27413476,0.27782804,0.24745765,0.28611112,0.25864542,0.20816398,0.20793867,0.26867032
0.26867032,0.26606333,0.23983052,0.28055555,0.2536723,0.21557355,0.21542358,0.27140254
0.27140254,0.26425338,0.23983052,0.28333336,0.25615877,0.20955324,0.209342,0.26867032
0.26867032,0.26515836,0.23898306,0.2777778,0.2536723,0.20955324,0.209342,0.27686703
0.27686703,0.26606333,0.24322036,0.28333336,0.261132,0.2164998,0.21635914,0.27686703
0.27686703,0.27239817,0.2423729,0.29259259,0.261132,0.2164998,0.21635914,0.26958108
0.26958108,0.2669683,0.2423729,0.2824074,0.2545011,0.2151103,0.21495557,0.27322406
0.27322406,0.26877826,0.23983052,0.28518522,0.25781655,0.21210027,0.21191502,0.27322406
0.27322406,0.26877826,0.24152544,0.28888887,0.25781655,0.20816398,0.20793867,0.2859745
0.2859745,0.27239817,0.25084743,0.29074073,0.26942044,0.20909,0.20887423,0.2786885
0.2786885,0.28144795,0.25084743,0.2916667,0.2627898,0.21186876,0.21168113,0.28415298
0.28415298,0.279638,0.25254235,0.2953704,0.26776278,0.2104795,0.21027756,0.28324223
0.28324223,0.27239817,0.24915257,0.2916667,0.26693392,0.20816398,0.20793867,0.28324223
0.28324223,0.27782804,0.24830511,0.29259259,0.26693392,0.2104795,0.21027756,0.28415298
0.28415298,0.2832579,0.25254235,0.29351854,0.26776278,0.20932174,0.20910811,0.2786885
0.2786885,0.27420813,0.25254235,0.29444444,0.2627898,0.21117401,0.21097922,0.2786885
0.2786885,0.27420813,0.24406782,0.29444444,0.2627898,0.21117401,0.21097922,0.27595627
0.27595627,0.2751131,0.24576274,0.28518522,0.26030308,0.20978475,0.20957589,0.28051
0.28051,0.27601808,0.24576274,0.28425926,0.2644474,0.20770073,0.2074709,0.27686703
0.27686703,0.27601808,0.2466102,0.28888887,0.261132,0.20793223,0.20770478,0.2786885
0.2786885,0.279638,0.24915257,0.28703701,0.2627898,0.20654297,0.20630121,0.2750455
0.2750455,0.26606333,0.2466102,0.28518522,0.25947422,0.19542861,0.19554186,0.27686703
0.27686703,0.2751131,0.2466102,0.29259259,0.261132,0.16532707,0.16513467,0.28142077
0.28142077,0.27420813,0.24915257,0.29351854,0.26527625,0.17273664,0.17261958,0.28233153
0.28233153,0.27058822,0.24999997,0.29074073,0.26610506,0.1780622,0.17799926,0.28415298
0.28415298,0.28054297,0.25084743,0.29814816,0.26776278,0.18500876,0.18501616,0.27595627
0.27595627,0.27601808,0.2466102,0.28981483,0.26030308,0.19010305,0.19016218,0.27959925
0.27959925,0.27601808,0.24576274,0.28981483,0.26361853,0.18477726,0.18478227,0.28324223
0.28324223,0.27058822,0.2516949,0.28981483,0.26693392,0.1894083,0.18946028,0.28233153
0.28233153,0.279638,0.24915257,0.2953704,0.26610506,0.19218683,0.19226718,0.28233153
0.28233153,0.27782804,0.24745765,0.29814816,0.26610506,0.19218683,0.19226718,0.31238616
0.31238616,0.279638,0.27881357,0.2972222,0.29345727,0.2051537,0.20489788,0.3051002
0.3051002,0.3031674,0.27288136,0.31944442,0.28682643,0.20052266,0.20021987,0.30418944
0.30418944,0.30045247,0.2720339,0.31851852,0.28599757,0.2104795,0.21027756,0.30783242
0.30783242,0.30497736,0.27288136,0.32037038,0.28931302,0.21881533,0.21869802,0.31056464
0.31056464,0.30588233,0.27457628,0.32037038,0.29179955,0.23733926,0.2374103,0.32786882
0.32786882,0.3113122,0.29237285,0.32685184,0.30754775,0.24382257,0.24395943,0.32877958
0.32877958,0.33212668,0.29999998,0.3416667,0.3083766,0.24544358,0.24559689,0.32969034
0.32969034,0.32398188,0.29661015,0.34074074,0.3092054,0.26489377,0.2647767,0.32877958
0.32877958,0.33212668,0.29830506,0.3435185,0.3083766,0.24312806,0.24325776,0.32695812
0.32695812,0.32398188,0.290678,0.33611113,0.30671895,0.2417388,0.24185443,0.3333333
0.3333333,0.32126695,0.2974576,0.33703703,0.31252086,0.2422018,0.2423222,0.32969034
0.32969034,0.3230769,0.2932203,0.3425926,0.3092054,0.24683285,0.24653244,0.3306011
0.3306011,0.319457,0.2932203,0.34074074,0.31003433,0.24359107,0.24372554,0.3306011
0.3306011,0.319457,0.29406777,0.34074074,0.31003433,0.24799061,0.24770188,0.34608376
0.34608376,0.32579184,0.3076271,0.3472222,0.32412487,0.25076914,0.2505088,0.34153003
0.34153003,0.34117645,0.3118644,0.35370368,0.31998068,0.2477591,0.247468,0.34335154
0.34335154,0.34117645,0.31525424,0.35833335,0.32163835,0.2417388,0.24185443,0.33515483
0.33515483,0.3393665,0.30508474,0.33518517,0.31417865,0.24335957,0.24349165,0.32422584
0.32422584,0.33755654,0.30338982,0.33611113,0.30423242,0.24914837,0.24887133,0.32877958
0.32877958,0.319457,0.29152545,0.33888888,0.3083766,0.25076914,0.2505088,0.32969034
0.32969034,0.33031672,0.3118644,0.3462963,0.3092054,0.24984288,0.24957299,0.35336977
0.35336977,0.3357466,0.3262712,0.3574074,0.33075583,0.25401092,0.25378323,0.3387978
0.3387978,0.34841627,0.3220339,0.35555553,0.31749403,0.25262165,0.2523799,0.35519123
0.35519123,0.33393663,0.31525424,0.34814817,0.33241343,0.26211524,0.2619698,0.34517306
0.34517306,0.34117645,0.31355932,0.35555553,0.323296,0.25979972,0.25963092,0.32786882
0.32786882,0.3393665,0.30508474,0.34074074,0.30754775,0.27600813,0.27600408,0.33242255
0.33242255,0.32398188,0.2957627,0.34444445,0.31169206,0.26443076,0.26430893,0.3497268
0.3497268,0.34208143,0.31101695,0.35277778,0.32744026,0.26257825,0.26243758,0.36520946
0.36520946,0.34841627,0.3262712,0.3703704,0.34153086,0.2672093,0.26711583,0.37067395
0.37067395,0.36651582,0.33474573,0.38518518,0.34650397,0.26026273,0.2600987,0.35428053
0.35428053,0.36651582,0.3305085,0.35925925,0.33158463,0.24590659,0.24559689,0.35336977
0.35336977,0.3556561,0.320339,0.3703704,0.33075583,0.25262165,0.2523799,0.35519123
0.35519123,0.3429864,0.3161017,0.3611111,0.33241343,0.24683285,0.24653244,0.34608376
0.34608376,0.34479636,0.31779662,0.36296296,0.32412487,0.2514639,0.25121045,0.34608376
0.34608376,0.3466063,0.31525424,0.36203706,0.32412487,0.24914837,0.24887133,0.34061933
0.34061933,0.34117645,0.3101695,0.35555553,0.3191517,0.24914837,0.24887133,0.33424407
0.33424407,0.3312217,0.30338982,0.34814817,0.31334984,0.25864196,0.25846148,0.33424407
0.33424407,0.33031672,0.29830506,0.34907407,0.31334984,0.2556317,0.25542068,0.35428053
0.35428053,0.33393663,0.31864408,0.35185188,0.33158463,0.25493717,0.25471902,0.35428053
0.35428053,0.3556561,0.320339,0.36851853,0.33158463,0.25470567,0.25448513,0.35974497
0.35974497,0.35384613,0.320339,0.36388892,0.3365578,0.24984288,0.24957299,0.35428053
0.35428053,0.3547511,0.32288137,0.3712963,0.33158463,0.25262165,0.2523799,0.3579235
0.3579235,0.35656106,0.32118645,0.36574072,0.33489996,0.25609493,0.25588846,0.35974497
0.35974497,0.34841627,0.32118645,0.3703704,0.3365578,0.2512324,0.25097656,0.35336977
0.35336977,0.35746604,0.3220339,0.36481482,0.33075583,0.24660134,0.24629855,0.35336977
0.35336977,0.34389138,0.31525424,0.36203706,0.33075583,0.24729586,0.24700022,0.3642987
0.3642987,0.34208143,0.32372883,0.36388892,0.34070212,0.24845362,0.24816966,0.3642987
0.3642987,0.359276,0.32372883,0.37222224,0.34070212,0.2521584,0.25191212,0.35974497
0.35974497,0.359276,0.3245763,0.36759257,0.3392045,0.24937987,0.24910522,0.32969034
0.32969034,0.359276,0.32372883,0.3462963,0.31174904,0.24914837,0.24887133,0.32969034
0.32969034,0.32488686,0.29152545,0.3462963,0.31174904,0.24914837,0.24887133,0.34608376
0.34608376,0.34208143,0.31864408,0.3574074,0.32672465,0.2521584,0.25191212,0.35336977
0.35336977,0.35022622,0.31779662,0.36666667,0.33338064,0.24937987,0.24910522,0.3642987
0.3642987,0.35384613,0.3262712,0.3703704,0.34336436,0.2514639,0.25121045,0.352459
0.352459,0.359276,0.32372883,0.36574072,0.33254856,0.2579472,0.25775957,0.3579235
0.3579235,0.35203618,0.32118645,0.3712963,0.33754033,0.25887346,0.25869536,0.356102
0.356102,0.35746604,0.3220339,0.3703704,0.33587635,0.25655794,0.25635624,0.36247724
0.36247724,0.3547511,0.3220339,0.36481482,0.34170032,0.2574842,0.2572918,0.3506375
0.3506375,0.3547511,0.31949154,0.36759257,0.33088464,0.26651454,0.26641393,0.35701275
0.35701275,0.34570134,0.31864408,0.36574072,0.3367085,0.26095748,0.26080036,0.35701275
0.35701275,0.34479636,0.31694916,0.36666667,0.3367085,0.26280975,0.2626717,0.35701275
0.35701275,0.34479636,0.31694916,0.36481482,0.3367085,0.26535678,0.26524448,0.35701275
0.35701275,0.3466063,0.3220339,0.36851853,0.3367085,0.26605153,0.26594615,0.3506375
0.3506375,0.35022622,0.31525424,0.36574072,0.33088464,0.26419902,0.26407504,0.35701275
0.35701275,0.3466063,0.31864408,0.36851853,0.3367085,0.25632644,0.25612235,0.3715847
0.3715847,0.3547511,0.33644065,0.36944443,0.3500201,0.25933647,0.25916314,0.3715847
0.3715847,0.36651582,0.3305085,0.3888889,0.3500201,0.25933647,0.25916314,0.3715847
0.3715847,0.36651582,0.3305085,0.3888889,0.3500201,0.25933647,0.25916314,0.3724954
0.3724954,0.36651582,0.3372881,0.38518518,0.35085213,0.26026273,0.2600987,0.38706738
0.38706738,0.36651582,0.34745762,0.38796294,0.36416388,0.25979972,0.25963092,0.38615662
0.38615662,0.38642532,0.37288138,0.39444447,0.36333174,0.25702095,0.25682402,0.38615662
0.38615662,0.38099545,0.34406778,0.4037037,0.36333174,0.25702095,0.25682402,0.38615662
0.38615662,0.38099545,0.36525425,0.40092593,0.36333174,0.2556317,0.25542068,0.38615662
0.38615662,0.38190043,0.3457627,0.38240743,0.36333174,0.24521208,0.245363,0.39799637
0.39799637,0.38099545,0.35508475,0.4037037,0.37414742,0.23965478,0.2397492,0.39890712
0.39890712,0.3954751,0.36101696,0.41388887,0.37497962,0.22367787,0.22360992,0.4025501
0.4025501,0.39366513,0.36694917,0.41574073,0.3783074,0.22182536,0.22173882,0.4089253
0.4089253,0.4027149,0.3661017,0.42407405,0.3841312,0.22900343,0.22898984,0.40619308
0.40619308,0.4036199,0.37203392,0.41944444,0.38163537,0.23386598,0.23390174,0.41530055
0.41530055,0.40090495,0.37118647,0.41851854,0.3899551,0.22877192,0.22875595,0.40528232
0.40528232,0.40995473,0.37203392,0.41944444,0.38080335,0.21372104,0.21355224,0.40710384
0.40710384,0.40090495,0.3644068,0.41851854,0.38246733,0.20631146,0.20606732,0.41165757
0.41165757,0.40090495,0.370339,0.42407405,0.38662726,0.20700622,0.20676899,0.3952641
0.3952641,0.40995473,0.37118647,0.41296297,0.37165165,0.2046907,0.2044301,0.4107468
0.4107468,0.39366513,0.36779663,0.4166667,0.38579535,0.21441579,0.2142539,0.40619308
0.40619308,0.4072398,0.36949155,0.4222222,0.38163537,0.20654297,0.20630121,0.40710384
0.40710384,0.40452486,0.36694917,0.42314816,0.38246733,0.20723772,0.20700312,0.41347903
0.41347903,0.40814477,0.37118647,0.42685187,0.38829124,0.20353293,0.20326066,0.4107468
0.4107468,0.4072398,0.3686441,0.4259259,0.38579535,0.20422745,0.20396233,0.4107468
0.4107468,0.40452486,0.36949155,0.42407405,0.38579535,0.19681787,0.19694519,0.41530055
0.41530055,0.4072398,0.37627116,0.42685187,0.3899551,0.20005965,0.19975209,0.41894352
0.41894352,0.41357464,0.3754237,0.42777777,0.393283,0.20561671,0.20536566,0.41894352
0.41894352,0.40995473,0.39661017,0.43148148,0.393283,0.22205687,0.2219727,0.4162113
0.4162113,0.41357464,0.37796608,0.43333334,0.39078707,0.22553015,0.22548127,0.43989068
0.43989068,0.4153846,0.3957627,0.4388889,0.41241854,0.22298312,0.22290826,0.46174866
0.46174866,0.4434389,0.43898305,0.4666667,0.43238598,0.22900343,0.22898984,0.4553734
0.4553734,0.44796377,0.41610172,0.46296299,0.4265622,0.24521208,0.245363,0.44535518
0.44535518,0.43710405,0.4042373,0.45555556,0.41741043,0.2639675,0.26384115,0.44444442
0.44444442,0.44434386,0.4144068,0.46203703,0.41657847,0.2535479,0.25331545,0.45173043
0.45173043,0.44072396,0.4084746,0.46296299,0.42323422,0.2695248,0.26945472,0.4471767
0.4471767,0.4352941,0.40593222,0.45740741,0.41907442,0.2790184,0.27904463,0.44444442
0.44444442,0.44977373,0.4084746,0.46296299,0.41657847,0.27114558,0.27109218,0.4553734
0.4553734,0.44977373,0.4127119,0.4722222,0.4265622,0.2792499,0.27927852,0.45173043
0.45173043,0.4470588,0.41101697,0.46481484,0.42323422,0.28226018,0.2823193,0.44262296
0.44262296,0.45339364,0.4127119,0.46111113,0.4149146,0.26211524,0.2619698,0.44262296
0.44262296,0.43710405,0.39661017,0.46111113,0.4149146,0.26211524,0.2619698,0.47176683
0.47176683,0.44524884,0.4237288,0.4685185,0.4415378,0.25540018,0.2551868,0.46357012
0.46357012,0.46063346,0.42203388,0.47685188,0.43405008,0.26280975,0.2626717,0.46357012
0.46357012,0.4552036,0.42118642,0.4712963,0.43405008,0.26489377,0.2647767,0.45901638
0.45901638,0.46063346,0.42118642,0.4722222,0.42989033,0.28411245,0.28419065,0.47176683
0.47176683,0.45791852,0.43135592,0.47962964,0.4415378,0.2852702,0.2853601,0.44535518
0.44535518,0.4624434,0.42288134,0.46296299,0.41741043,0.2827232,0.28278708,0.44626594
0.44626594,0.4470588,0.40762714,0.45555556,0.41824228,0.28063917,0.2806821,0.43260473
0.43260473,0.4352941,0.39661017,0.44722223,0.4057628,0.29406905,0.29378057,0.43260473
0.43260473,0.42443436,0.38898304,0.44814813,0.4057628,0.3139825,0.31389618,0.42167574
0.42167574,0.4235294,0.3855932,0.4351852,0.395779,0.30309963,0.3029027,0.42167574
0.42167574,0.42624432,0.39152542,0.4398148,0.395779,0.30171037,0.30149937,0.41803277
0.41803277,0.4271493,0.38813558,0.43425924,0.39245105,0.3040259,0.30383825,0.41165757
0.41165757,0.42443436,0.38644066,0.42685187,0.38662726,0.30703592,0.30687904,0.43715847
0.43715847,0.42081445,0.39491525,0.4351852,0.40992272,0.30958295,0.30945182,0.43715847
0.43715847,0.43167418,0.39152542,0.44351852,0.40992272,0.314214,0.31413007,0.44899815
0.44899815,0.4352941,0.40338984,0.45740741,0.4207384,0.30819368,0.3080485,0.44262296
0.44262296,0.4425339,0.40508476,0.45462966,0.4149146,0.30564666,0.3054757,0.44080144
0.44080144,0.43800902,0.40169492,0.4527778,0.4132505,0.30147886,0.30126548,0.43989068
0.43989068,0.4352941,0.3957627,0.4537037,0.41241854,0.30356264,0.30337048,0.43897998
0.43897998,0.44434386,0.4042373,0.44444442,0.41158652,0.30749917,0.30734682,0.43897998
0.43897998,0.43167418,0.3940678,0.45185184,0.41158652,0.30749917,0.30734682,0.4362477
0.4362477,0.4307692,0.39152542,0.44444442,0.4090907,0.3065729,0.30641127,0.43989068
0.43989068,0.43348414,0.39915255,0.45462966,0.41241854,0.30610967,0.3059435,0.44262296
0.44262296,0.43800902,0.3983051,0.45740741,0.4149146,0.30101562,0.30079746,0.4553734
0.4553734,0.42081445,0.4084746,0.44444442,0.4265622,0.31097245,0.3108554,0.4362477
0.4362477,0.4352941,0.39661017,0.45185184,0.4090907,0.3100462,0.30991983,0.44262296
0.44262296,0.44434386,0.40762714,0.46018517,0.4149146,0.2943008,0.29401445,0.43806922
0.43806922,0.43710405,0.39661017,0.45,0.41075456,0.30286813,0.3026688,0.43715847
0.43715847,0.42624432,0.39237288,0.43796295,0.40992272,0.30541515,0.30524182,0.43715847
0.43715847,0.43167418,0.39152542,0.45555556,0.40992272,0.30541515,0.30524182,0.44080144
0.44080144,0.43710405,0.39745763,0.44814813,0.4132505,0.3040259,0.30383825,0.44080144
0.44080144,0.4343891,0.3983051,0.45648146,0.4132505,0.30749917,0.30734682,0.43715847
0.43715847,0.438914,0.3983051,0.44537038,0.40992272,0.3063414,0.30617738,0.428051
0.428051,0.438914,0.3983051,0.44629627,0.40160292,0.30796218,0.3078146,0.4162113
0.4162113,0.42533934,0.3855932,0.42962962,0.39078707,0.30888844,0.30875015,0.41803277
0.41803277,0.4153846,0.37796608,0.42870373,0.39245105,0.30888844,0.30875015,0.43715847
0.43715847,0.41628957,0.39661017,0.43703705,0.40992272,0.30610967,0.3059435,0.43806922
0.43806922,0.438914,0.40338984,0.45555556,0.41075456,0.30333114,0.3031366,0.43169397
0.43169397,0.43257916,0.39237288,0.44629627,0.40493077,0.30703592,0.30687904,0.4225865
0.4225865,0.42443436,0.38644066,0.44074076,0.40241587,0.3047204,0.30453992,0.4225865
0.4225865,0.41719455,0.37796608,0.44074076,0.40241587,0.30773067,0.3075807,0.4225865
0.4225865,0.41719455,0.37796608,0.44074076,0.40241587,0.30865693,0.30851626,0.42531878
0.42531878,0.4144796,0.38050845,0.43425924,0.40493077,0.30865693,0.30851626,0.42531878
0.42531878,0.41990948,0.38050845,0.44351852,0.40493077,0.3105092,0.3103876,0.42531878
0.42531878,0.41990948,0.38050845,0.44351852,0.40493077,0.3165295,0.31646895,0.42622948
0.42622948,0.42805427,0.38813558,0.44166666,0.40576905,0.3373692,0.33752012,0.42349726
0.42349726,0.42443436,0.3855932,0.4398148,0.4032542,0.33898997,0.33868957,0.42349726
0.42349726,0.41809952,0.37881353,0.44166666,0.4032542,0.3359797,0.3361168,0.42349726
0.42349726,0.41809952,0.37881353,0.44166666,0.4032542,0.34593654,0.3457067,0.42349726
0.42349726,0.41809952,0.37881353,0.44166666,0.4032542,0.33389592,0.33401155,0.39344263
0.39344263,0.36651582,0.36101696,0.38703704,0.37558973,0.33343267,0.33354378,0.39344263
0.39344263,0.38823527,0.35084745,0.41111112,0.37558973,0.33343267,0.33354378,0.4225865
0.4225865,0.38823527,0.37796608,0.41111112,0.40241587,0.3473258,0.34711003,0.40072858
0.40072858,0.41357464,0.37711862,0.41851854,0.3822962,0.35404086,0.35389328,0.39071035
0.39071035,0.3954751,0.35847458,0.4074074,0.3730749,0.34894657,0.3487475,0.40072858
0.40072858,0.38642532,0.35762712,0.39999998,0.3822962,0.35195684,0.35178804,0.39071035
0.39071035,0.38461536,0.34830508,0.39629632,0.3730749,0.37048078,0.37050033,0.4225865
0.4225865,0.3674208,0.37796608,0.3898148,0.40241587,0.37927985,0.37938857,0.4225865
0.4225865,0.41719455,0.37796608,0.44074076,0.40241587,0.37927985,0.37938857,0.417122
0.417122,0.41176468,0.38305083,0.42777777,0.39738595,0.37325954,0.373307,0.42531878
0.42531878,0.40090495,0.38050845,0.41944444,0.40493077,0.3565879,0.35646605,0.3970856
0.3970856,0.40904975,0.37118647,0.4074074,0.3789431,0.366776,0.36675787,0.40346086
0.40346086,0.38099545,0.36101696,0.4037037,0.38481134,0.38391066,0.38406658,0.38979965
0.38979965,0.39185518,0.35677966,0.4074074,0.3722365,0.37927985,0.37938857,0.37887067
0.37887067,0.38461536,0.34830508,0.39629632,0.36217672,0.38715243,0.38687348,0.37704915
0.37704915,0.36832577,0.33813557,0.38796294,0.36050004,0.40312958,0.4030125,0.38979965
0.38979965,0.3828054,0.35084745,0.39629632,0.3722365,0.4035926,0.4034803,0.38979965
0.38979965,0.38823527,0.35932204,0.4074074,0.3722365,0.40683436,0.40675497,0.40619308
0.40619308,0.3954751,0.3686441,0.41759259,0.38732618,0.4098444,0.40979576,0.40983605
0.40983605,0.39999998,0.370339,0.4212963,0.39067936,0.40081406,0.40067363,0.42076504
0.42076504,0.4027149,0.3813559,0.4222222,0.4007392,0.37719584,0.37728333,0.42076504
0.42076504,0.4153846,0.37627116,0.4388889,0.4007392,0.37719584,0.37728333,0.41530055
0.41530055,0.4153846,0.38050845,0.42407405,0.39570928,0.36955452,0.36956477,0.41530055
0.41530055,0.41628957,0.379661,0.42407405,0.39570928,0.35079908,0.3506186,0.41530055
0.41530055,0.40995473,0.37118647,0.43333334,0.39570928,0.35079908,0.3506186,0.42349726
0.42349726,0.4190045,0.38050845,0.43703705,0.4032542,0.3322749,0.33237433,0.4162113
0.4162113,0.41357464,0.37881353,0.4222222,0.39654762,0.3357482,0.3358829,0.42714024
0.42714024,0.4108597,0.38644066,0.43055558,0.40660745,0.33296967,0.333076,0.42531878
0.42531878,0.42624432,0.38644066,0.44074076,0.40493077,0.3313489,0.33143878,0.39890712
0.39890712,0.4153846,0.3813559,0.41111112,0.3806196,0.33945298,0.33915734,0.39890712
0.39890712,0.39366513,0.3559322,0.4166667,0.3806196,0.33945298,0.33915734,0.39890712
0.39890712,0.39366513,0.3559322,0.4166667,0.3806196,0.33945298,0.33915734,0.39890712
0.39890712,0.39366513,0.3559322,0.4166667,0.3806196,0.33945298,0.33915734,0.39890712
0.39890712,0.39366513,0.3559322,0.4166667,0.3806196,0.33945298,0.33915734,0.39890712
0.39890712,0.39366513,0.3559322,0.4166667,0.3806196,0.33945298,0.33915734,0.39890712
0.39890712,0.39366513,0.3559322,0.4166667,0.3806196,0.33945298,0.33915734,0.39890712
0.39890712,0.39366513,0.3559322,0.4166667,0.3806196,0.33945298,0.33915734,0.3715847
0.3715847,0.38461536,0.34830508,0.37592596,0.35547012,0.33945298,0.33915734,0.35883427
0.35883427,0.3710407,0.3457627,0.37592596,0.34373367,0.38298464,0.38313103,0.38706738
0.38706738,0.3628959,0.34491524,0.3740741,0.36972153,0.38599467,0.3857038,0.3970856
0.3970856,0.38190043,0.36355934,0.40092593,0.3789431,0.38668942,0.38640547,0.36703098
0.36703098,0.38823527,0.35762712,0.38425928,0.35127854,0.4001193,0.39997196,0.36612022
